Location,CURRENT PLATE,OWNER / Operator,VEHICLE YEAR,Vehicle year +20,Euro Class,NZTA Registered TARE Weight,NZTA MAKE MODEL SUBMODEL,Vehicle ID,Include/Exclude
Auckland,BJL771,Pavlovich Coachlines,2003,2023,EURO III,"7,960",MAN 12.223 SLF,,Include
Auckland,BJL772,Pavlovich Coachlines,2003,2023,EURO III,"7,950",MAN 12.223 SLF,,Include
Auckland,HGF372,Pavlovich Coachlines,2003,2023,EURO III,"7,990",MAN 12.223 SLF,,Include
Auckland,CFP191,Pavlovich Coachlines,2003,2023,EURO III,"7,970",MAN 12.223 SLF,,Include
Auckland,BJY867,Pavlovich Coachlines,2003,2023,EURO III,"7,940",MAN 12.223 SLF,,Include
Auckland,BJY869,Pavlovich Coachlines,2003,2023,EURO III,"7,980",MAN 12.223 SLF,,Include
Auckland,EEG67,Pavlovich Coachlines,2007,2027,EURO III,"8,730",MAN 16.223 ,,Include
Auckland,GFR780,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GFR778,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GFR779,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGF255,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGF254,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGF258,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP388,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP387,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP386,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP385,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP384,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP394,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGP393,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GGY85,Pavlovich Coachlines,2012,2032,EURO IV,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,KPB576,Pavlovich Coachlines,2017,2037,EURO VI,"8,555",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPB494,Pavlovich Coachlines,2017,2037,EURO VI,"8,564",ALEXANDER DENNIS ENVIRO ,,Include
Auckland,KPB496,Pavlovich Coachlines,2017,2037,EURO VI,"8,595",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPB503,Pavlovich Coachlines,2017,2037,EURO VI,"8,564",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPB493,Pavlovich Coachlines,2017,2037,EURO VI,"8,564",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPB499,Pavlovich Coachlines,2017,2037,EURO VI,"8,564",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPB492,Pavlovich Coachlines,2017,2037,EURO VI,"8,564",ALEXANDER DENNIS ENVIRO ,,Include
Auckland,KPB502,Pavlovich Coachlines,2017,2037,EURO VI,"8,464",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPG702,Pavlovich Coachlines,2017,2037,EURO VI,"8,560",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,KPB574,Pavlovich Coachlines,2017,2037,EURO VI,"8,495",ALEXANDER DENNIS ENVIRO E200MMC,,Include
Auckland,KPG701,Pavlovich Coachlines,2017,2037,EURO VI,"8,505",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,KPN493,Pavlovich Coachlines,2017,2037,EURO VI,"8,510",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,GZW689,Pavlovich Coachlines,2013,2033,EURO V,"8,700",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,BHL733,Pavlovich Coachlines,2003,2023,EURO III,"9,390",MAN 17.223 SLF,,Include
Auckland,BJC688,Pavlovich Coachlines,2003,2023,EURO III,"9,450",MAN 17.223 SLF,,Include
Auckland,BJC687,Pavlovich Coachlines,2003,2023,EURO III,"9,450",MAN 17.223 SLF,,Include
Auckland,KGK555,Pavlovich Coachlines,2016,2036,EURO V,"13,391",FACTORY BUILT BONLUCK CITYSTAR,,Include
Auckland,KLU401,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB6X2 4LB,,Include
Auckland,KLU407,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB 6X2 4LB,,Include
Auckland,KLU409,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB6X2 4LB,,Include
Auckland,KMH969,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB6X2 4LB,,Include
Auckland,KMH968,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB6X2 4LB,,Include
Auckland,KND99,Pavlovich Coachlines,2017,2037,EURO VI,"13,420",SCANIA K320 UB6X2 4LB,,Include
Auckland,KND96,Pavlovich Coachlines,2017,2037,EURO VI,"13,420",SCANIA K320 UB6X2 4LB,,Include
Auckland,KND98,Pavlovich Coachlines,2017,2037,EURO VI,"13,420",SCANIA K320 UB6X2 4LB,,Include
Auckland,KND97,Pavlovich Coachlines,2017,2037,EURO VI,"13,420",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA709,Pavlovich Coachlines,2017,2037,EURO VI,"13,320",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA704,Pavlovich Coachlines,2017,2037,EURO VI,"13,320",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA712,Pavlovich Coachlines,2017,2037,EURO VI,"13,320",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA707,Pavlovich Coachlines,2017,2037,EURO V,"13,320",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA702,Pavlovich Coachlines,2017,2037,EURO VI,"13,260",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA703,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA706,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA708,Pavlovich Coachlines,2017,2037,EURO VI,"13,260",SCANIA K320 UB6X4 4LB,,Include
Auckland,KPA711,Pavlovich Coachlines,2017,2037,EURO VI,"13,280",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA710,Pavlovich Coachlines,2017,2037,EURO VI,"13,280",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA705,Pavlovich Coachlines,2017,2037,EURO VI,"13,360",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPA701,Pavlovich Coachlines,2017,2037,EURO VI,"13,360",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK180,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK179,Pavlovich Coachlines,2017,2037,EURO VI,"13,280",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK172,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK170,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK169,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK174,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK173,Pavlovich Coachlines,2017,2037,EURO II,"13,280",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK175,Pavlovich Coachlines,2017,2037,EURO VI,"13,280",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK178,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK171,Pavlovich Coachlines,2017,2037,EURO VI,"13,340",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK177,Pavlovich Coachlines,2017,2037,EURO VI,"13,280",SCANIA K320 UB6X2 4LB,,Include
Auckland,KPK176,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 UB6X2 4LB,,Include
Auckland,KQG344,Pavlovich Coachlines,2017,2037,EURO VI,"13,300",SCANIA K320 ,,Include
Auckland,KQG345,Pavlovich Coachlines,2017,2037,EURO VI,"13,320",SCANIA K320 ,,Include
Auckland,MQN225,Ritchies Transport,2020,2040,EURO V,"8,920",MAN 15.250 A66,,Include
Auckland,MQN232,Ritchies Transport,2020,2040,EURO V,"8,920",MAN 15.250 A66,,Include
Auckland,KJR882,Ritchies Transport,2017,2037,EURO V,"14,808",ALEXANDER DENNIS ENVIRO 500,,Include
Auckland,KKG751,Ritchies Transport,2017,2037,EURO V,"14,726",ALEXANDER DENNIS ENVIRO ,,Include
Auckland,KKG800,Ritchies Transport,2017,2037,EURO V,"14,863",ALEXANDER DENNIS ENVIRO ,,Include
Auckland,KKU895,Ritchies Transport,2017,2037,EURO V,"14,863",ALEXANDER DENNIS ENVIRO E50D,,Include
Auckland,KPN233,Ritchies Transport,2017,2037,EURO VI,"14,926",ALEXANDER DENNIS ENVIRO 500 ,,Include
Auckland,KQW813,Ritchies Transport,2017,2037,EURO V,"14,873",ALEXANDER DENNIS ENVIRO 500 ,,Include
Auckland,LDB813,Ritchies Transport,2018,2038,EURO VI,"14,820",ALEXANDER DENNIS ENVIRO 500 ,,Include
Auckland,LDN689,Ritchies Transport,2018,2038,EURO VI,"14,774",ALEXANDER DENNIS ENVIRO 500 ,,Include
Auckland,LAK559,Ritchies Transport,2017,2037,EURO VI,"10,030",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LJN608,Ritchies Transport,2018,2038,EURO VI,"9,840",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LJN607,Ritchies Transport,2018,2038,EURO VI,"9,820",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LJC632,Ritchies Transport,2018,2038,EURO VI,"9,816",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LJC633,Ritchies Transport,2018,2038,EURO VI,"9,840",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LJC634,Ritchies Transport,2018,2038,EURO VI,"9,775",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LJC635,Ritchies Transport,2018,2038,EURO VI,"9,772",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LJN606,Ritchies Transport,2018,2038,EURO VI,"9,857",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LLZ720,Ritchies Transport,2018,2038,EURO VI,"9,965",ALEXANDER DENNIS ENVIRO 200 MMC,,Include
Auckland,LME96,Ritchies Transport,2018,2038,EURO VI,"9,995",ALEXANDER DENNIS ENVIRO 200 MMC,,Include
Auckland,LMW308,Ritchies Transport,2018,2038,EURO VI,"9,950",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LMW309,Ritchies Transport,2018,2038,EURO VI,"9,985",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LNH534,Ritchies Transport,2018,2038,EURO VI,"9,870",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LNH535,Ritchies Transport,2018,2038,EURO VI,"9,920",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LNQ14,Ritchies Transport,2018,2038,EURO VI,"9,960",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LNQ15,Ritchies Transport,2018,2038,EURO VI,"9,955",ALEXANDER DENNIS ENVIRO 200 E200 MMC,,Include
Auckland,LPM17,Ritchies Transport,2018,2038,EURO VI,"9,920",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LPM18,Ritchies Transport,2018,2038,EURO VI,"9,920",ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Auckland,LQH505,Ritchies Transport,2018,2038,EURO VI,"9,915",ALEXANDER DENNIS ENVIRO 200 E20D 3X,,Include
Auckland,LQH506,Ritchies Transport,2018,2038,EURO VI,"9,885",ALEXANDER DENNIS ENVIRO 200 E200 EX,,Include
Auckland,MAH170,Ritchies Transport,2019,2039,EURO VI,"9,885",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,MAH171,Ritchies Transport,2019,2039,EURO VI,"9,860",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,MAS542,Ritchies Transport,2019,2039,EURO VI,"9,880",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,MAS540,Ritchies Transport,2019,2039,EURO VI,"9,900",ALEXANDER DENNIS ENVIRO 200 ,,Include
Auckland,LWQ42,Ritchies Transport,2019,2039,EURO V,"10,860",MAN 18.290 A94,,Include
Auckland,LWQ9,Ritchies Transport,2019,2039,EURO V,"10,860",MAN 18.290 A94,,Include
Auckland,KKT956,Ritchies Transport,2017,2037,EURO V,"10,840",MAN 18.290 HOCL/E5,,Include
Auckland,KJE647,Ritchies Transport,2017,2037,EURO V,"10,780",MAN 18.290 HOCL/E5,,Include
Auckland,HWN913,Ritchies Transport,2015,2035,EURO V,"10,880",MAN 18.290 HOCL/E5,,Include
Auckland,HWN905,Ritchies Transport,2015,2035,EURO V,"10,880",MAN 18.290 HOCL/E5,,Include
Auckland,JBL131,Ritchies Transport,2015,2035,EURO V,"11,200",MAN 18.290 18.290 HOCL/E5,,Include
Auckland,EUJ381,Ritchies Transport,2009,2029,EURO IV,"10,640",MAN 18.280 ,,Include
Auckland,EUJ382,Ritchies Transport,2009,2029,EURO IV,"10,710",MAN 18.280 ,,Include
Auckland,EZD956,Ritchies Transport,2009,2029,EURO IV,"10,900",MAN 18.280 HOCL/E4,,Include
Auckland,FZF709,Ritchies Transport,2011,2031,EURO V,"10,920",MAN 18.250 HOCL/E5,,Include
Auckland,FZF711,Ritchies Transport,2011,2031,EURO V,"10,920",MAN 18.250 HOCL/E5,,Include
Auckland,GFE861,Ritchies Transport,2012,2032,EURO V,"10,920",MAN 18.250 HOCL/E5,,Include
Auckland,GEE597,Ritchies Transport,2012,2032,EURO V,"10,940",MAN 18.250 HOCL/E5,,Include
Auckland,GFE908,Ritchies Transport,2012,2032,EURO V,"10,920",MAN 18.250 HOCL/E5,,Include
Auckland,DYL962,Ritchies Transport,2007,2027,EURO III,"9,900",MAN 18.223 SLF,,Include
Auckland,CSK575,Ritchies Transport,2005,2025,EURO III,"9,380",MAN 17.223 SLF,,Include
Auckland,JML179,Ritchies Transport,2016,2036,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,GPD213,Ritchies Transport,2012,2032,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,HHB994,Ritchies Transport,2014,2034,EURO V,"9,540",MAN 16.250 H0CL/E5,,Include
Auckland,JEY327,Ritchies Transport,2015,2035,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,JPK202,Ritchies Transport,2016,2036,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,FRR602,Ritchies Transport,2011,2031,EURO V,"9,460",MAN 16.250 HOCL/E5,,Include
Auckland,GCP689,Ritchies Transport,2011,2031,EURO V,"9,110",MAN 15.250 ,,Include
Auckland,GFE940,Ritchies Transport,2012,2032,EURO V,"9,340",MAN 16.250 HOCL/E5,,Include
Auckland,GPD219,Ritchies Transport,2012,2032,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,GPD239,Ritchies Transport,2012,2032,EURO V,"9,540",MAN 16.250 H0CL/E5,,Include
Auckland,GRS662,Ritchies Transport,2013,2033,EURO V,"10,920",MAN 18.250 HOCL/E5,,Include
Auckland,HHC78,Ritchies Transport,2014,2034,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,HUG769,Ritchies Transport,2014,2034,EURO V,"9,500",MAN 16.250 HOCL/E5,,Include
Auckland,HJC688,Ritchies Transport,2014,2034,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,JDL30,Ritchies Transport,2015,2035,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,HYK527,Ritchies Transport,2015,2035,EURO V,"9,540",MAN 16.250 HOCL/E5,,Include
Auckland,EPN266,Ritchies Transport,2008,2028,EURO IV,"9,300",MAN 16.240 ,,Include
Auckland,EPN254,Ritchies Transport,2008,2028,EURO IV,"9,400",MAN 16.240 ,,Include
Auckland,FER502,Ritchies Transport,2010,2030,EURO IV,"6,400",MAN 16.240 HOCL/E4,,Include
Auckland,EPN255,Ritchies Transport,2008,2028,EURO IV,"9,410",MAN 16.240 ,,Include
Auckland,GCP690,Ritchies Transport,2011,2031,EURO V,"9,170",MAN 15.250 ,,Include
Auckland,ETZ851,Ritchies Transport,2009,2029,EURO IV,"8,990",MAN 15.240 A66,,Include
Auckland,BAW606,Ritchies Transport,2002,2022,EURO III,"7,910",MAN 12.223 SLF,,Include
Auckland,BRM890,Ritchies Transport,2003,2023,EURO III,"8,140",MAN 12.223 SLF,,Include
Auckland,BUK131,Ritchies Transport,2004,2024,EURO III,"8,020",MAN 12.223 SLF,,Include
Auckland,CJZ409,Ritchies Transport,2004,2024,EURO III,"8,040",MAN 12.223 SLF,,Include
Auckland,DQC121,Ritchies Transport,2006,2026,EURO III,"8,280",MAN 12.223 ,,Include
Auckland,AUM737,Ritchies Transport,2002,2022,EURO III,"8,030",MAN 12.223 SLF,,Include
Auckland,BAW611,Ritchies Transport,2002,2022,EURO III,"7,980",MAN 12.223 SLF,,Include
Auckland,BRM889,Ritchies Transport,2003,2023,EURO III,"8,070",MAN 12.223 ,,Include
Auckland,CYW113,Ritchies Transport,2005,2025,EURO III,"8,120",MAN 12.223 SLF,,Include
Auckland,DBQ182,Ritchies Transport,2005,2025,EURO III,"8,090",MAN 12.223 SLF,,Include
Auckland,CRJ155,Ritchies Transport,2005,2025,EURO III,"8,090",MAN 12.223 SLF,,Include
Auckland,DFB143,Ritchies Transport,2006,2026,EURO III,"8,130",MAN 12.223 SLF,,Include
Auckland,CNE121,Ritchies Transport,2005,2025,EURO III,"8,080",MAN 12.223 SLF,,Include
Auckland,AAH100,Ritchies Transport,2001,2021,EURO II,"8,250",MAN 12.220 SLF,,Include
Auckland,ANW167,Ritchies Transport,2002,2022,EURO II,"7,850",MAN 12.220 SLF,,Include
Auckland,AHJ665,Ritchies Transport,2001,2021,EURO II,"7,780",MAN 12.220 SLF,,Include
Auckland,AMA133,Ritchies Transport,2002,2022,EURO II,"7,860",MAN 12.220 SLF,,Include
Auckland,HWW874,Ritchies Transport,2015,2035,EURO V,"9,920",ISUZU F SERIES FTR750L AMT,,Include
Auckland,MWL444,Ritchies Transport,2020,2040,EURO V,"11,020",MAN 18.290 A94,,Include
Auckland,MWL488,Ritchies Transport,2020,2040,EURO V,"11,020",MAN 18.290 H0CL/E5,,Include
Auckland,NMK324,Ritchies Transport,2021,2041,EURO V,"10,980",MAN 18.290 HOCL/E5,,Include
Auckland,NMK327,Ritchies Transport,2021,2041,EURO V,"10,980",MAN 18.290 HOCL,,Include
Auckland,JFP504,Ritchies Transport,2008,2028,EURO IV,"7,860",OPTARE VERSA V1110,,Include
Auckland,ENK536,Ritchies Transport,2008,2028,EURO III,"8,350",MAN 16.223 ,,Include
Auckland,ENK537,Ritchies Transport,2008,2028,EURO III,"8,360",MAN 16.223 ,,Include
Auckland,ENK541,Ritchies Transport,2008,2028,EURO III,"8,400",MAN 16.223 ,,Include
Auckland,JAK745,Ritchies Transport,2015,2035,EURO V,"7,960",DESIGNLINE OLYMBUS ,,Include
Auckland,EJC481,Ritchies Transport,2008,2028,EURO III,"8,400",MAN 16.223 ,,Include
Auckland,JNC112,Ritchies Transport,2016,2036,EURO V,"8,040",DESIGNLINE OLYMBUS ,,Include
Auckland,HGH335,Ritchies Transport,2014,2034,EURO V,"9,620",MAN 16.250 H0CL/E5,,Include
Auckland,JFP505,Ritchies Transport,2011,2031,EURO IV,"9,510",MAN 14.240 EVOLUTION,,Include
Auckland,KAW201,Ritchies Transport,2016,2036,EURO V,"9,690",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW202,Ritchies Transport,2016,2036,EURO V,"9,690",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW203,Ritchies Transport,2016,2036,EURO V,"9,670",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW204,Ritchies Transport,2016,2036,EURO V,"9,600",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW205,Ritchies Transport,2016,2036,EURO V,"9,650",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW206,Ritchies Transport,2016,2036,EURO V,"9,630",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW207,Ritchies Transport,2016,2036,EURO V,"9,670",BCI CITYRIDER FBC110BRZ1,,Include
Auckland,KAW208,Ritchies Transport,2016,2036,EURO V,"9,640",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW209,Ritchies Transport,2016,2036,EURO V,"9,650",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW210,Ritchies Transport,2016,2036,EURO V,"9,620",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW211,Ritchies Transport,2016,2036,EURO V,"9,610",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW212,Ritchies Transport,2016,2036,EURO V,"9,610",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW213,Ritchies Transport,2016,2036,EURO V,"9,620",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW214,Ritchies Transport,2016,2036,EURO V,"9,610",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW216,Ritchies Transport,2016,2036,EURO V,"9,670",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW217,Ritchies Transport,2016,2036,EURO V,"9,650",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW218,Ritchies Transport,2016,2036,EURO V,"9,610",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW220,Ritchies Transport,2016,2036,EURO V,"9,590",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ321,Ritchies Transport,2016,2036,EURO V,"9,600",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ322,Ritchies Transport,2016,2036,EURO V,"9,600",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ323,Ritchies Transport,2016,2036,EURO V,"9,640",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ324,Ritchies Transport,2016,2036,EURO V,"9,640",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ325,Ritchies Transport,2016,2036,EURO V,"9,610",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ326,Ritchies Transport,2016,2036,EURO V,"12,990",SCANIA K320 FBC6134BRZ2,,Include
Auckland,KAZ327,Ritchies Transport,2016,2036,EURO V,"13,040",SCANIA K320 FBC6134BRZ2,,Include
Auckland,KAZ328,Ritchies Transport,2016,2036,EURO V,"13,230",SCANIA K320 FBC6134BRZ2,,Include
Auckland,KAZ330,Ritchies Transport,2016,2036,EURO V,"13,000",SCANIA K320 FBC6134BRZ2,,Include
Auckland,KAZ331,Ritchies Transport,2016,2036,EURO V,"12,980",SCANIA K320 FBC6134BRZ2,,Include
Auckland,KAZ333,Ritchies Transport,2016,2036,EURO III,"13,050",SCANIA K320 FBC6134BRZ2,,Include
Auckland,HEY247,Ritchies Transport,2014,2034,EURO V,"9,420",MAN 15.250 H0CL/E5,,Include
Auckland,HEY243,Ritchies Transport,2014,2034,EURO V,"9,370",MAN 15.250 ,,Include
Auckland,MWL521,Ritchies Transport,2020,2040,EURO V,"10,960",SCANIA K280 UB4X2LB,,Include
Auckland,MWL536,Ritchies Transport,2020,2040,EURO V,"10,960",SCANIA K280 UB4X2LB,,Include
Auckland,MZD32,Ritchies Transport,2020,2040,EURO V,"10,960",SCANIA K280 UB4X2LB,,Include
Auckland,MZD15,Ritchies Transport,2020,2040,EURO V,"10,960",SCANIA K280 UB4X2LB,,Include
Auckland,KAW215,Ritchies Transport,2016,2036,EURO V,"9,630",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAW219,Ritchies Transport,2016,2036,EURO V,"9,590",BCI CITYRIDER FBC6110BRZ1,,Include
Auckland,KAZ332,Ritchies Transport,2016,2036,EURO V,"13,030",SCANIA K320 FBC6134BRZ2,,Include
Auckland,JAH531,Ritchies Transport,2015,2035,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,JAY175,Ritchies Transport,2015,2035,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,EMA304,Ritchies Transport,2008,2028,EURO IV,"12,300",SCANIA K270 UB6X2LB,,Include
Auckland,DUZ221,Ritchies Transport,2007,2027,EURO III,"11,910",SCANIA L94 UB 6X2 SLF,,Include
Auckland,DUZ240,Ritchies Transport,2007,2027,EURO III,"12,000",SCANIA L94 UB 6X2 SLF,,Include
Auckland,DUZ239,Ritchies Transport,2007,2027,EURO III,"12,000",SCANIA L94 UB 6X2 SLF,,Include
Auckland,ELM276,Ritchies Transport,2008,2028,EURO III,"12,260",SCANIA K270 UB6X2LB,,Include
Auckland,CYE51,Ritchies Transport,2005,2025,EURO III,"12,050",SCANIA L94 UB6X2,,Include
Auckland,CYM142,Ritchies Transport,2005,2025,EURO III,"12,050",SCANIA L94 UB6X2,,Include
Auckland,CYM146,Ritchies Transport,2005,2025,EURO III,"12,090",SCANIA L94 UB6X2,,Include
Auckland,CYM150,Ritchies Transport,2005,2025,EURO III,"12,010",SCANIA L94 UB6X2,,Include
Auckland,CYM154,Ritchies Transport,2005,2025,EURO III,"12,060",SCANIA L94 UB6X4,,Include
Auckland,CYM157,Ritchies Transport,2005,2025,EURO III,"12,020",SCANIA L94 UB6X4,,Include
Auckland,LEA930,Ritchies Transport,2005,2025,EURO III,"11,580",SCANIA L94 UB6X2,,Include
Auckland,HES123,Ritchies Transport,2014,2034,EURO V,"9,620",MAN 16.250 HOCL/E5,,Include
Auckland,HFN962,Ritchies Transport,2014,2034,EURO V,"9,620",MAN 16.250 HOCL,,Include
Auckland,HGH322,Ritchies Transport,2014,2034,EURO V,"9,620",MAN 16.250 HOCL/E5,,Include
Auckland,HFA579,Ritchies Transport,2014,2034,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,HFD144,Ritchies Transport,2013,2033,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,HFD145,Ritchies Transport,2013,2033,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,HEY244,Ritchies Transport,2014,2034,EURO V,"9,370",MAN 15.250 ,,Include
Auckland,HEY246,Ritchies Transport,2014,2034,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,HEY245,Ritchies Transport,2014,2034,EURO V,"9,420",MAN 15.250 ,,Include
Auckland,HEY248,Ritchies Transport,2014,2034,EURO V,"9,370",MAN 15.250 ,,Include
